web-scraper-order,web-scraper-start-url,language,language-href,name,code,family,suprasegmental,bibliography,notes,vowels,consonants,location
"1602244412-53","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Waiwai","https://linguistics.berkeley.edu/~saphon/en/inv/Waiwai.html","Waiwai","waw","Carib","None","Hawkins, Robert. 1998. Wai Wai. In Desmond Derbyshire and Geoffrey Pullum (eds.), Handbook of Handbook of Amazonian Languages, Vol. 4, pp. 25-224. Berlin: Mouton de Gruyter.","The segment given in the inventory as /ɺ/ is described by Hawkins (1998: 25) as an “/r/...formed with the blade of the tongue..an alveopalatal with popped lateral release”, and by Derbyshire (1999: 27) as “palatal ɹ with lateral release”.","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td></td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop/affricate</td><td></td><td>t</td><td>tʃ</td><td></td><td>k</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td>ɸ</td><td>s</td><td>ʃ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>ɺ</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","0°41'53""S 57°58'26""W"
"1602244791-210","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Kogi","https://linguistics.berkeley.edu/~saphon/en/inv/Kogi.html","Kogi","kog","Chibchan","None","Gawthorne, Linda and Grace Hensarling. 1984. Fonología del cogui. In Sistemas fonológicos de idiomas colombianos 5, 5-56. Lomalinda: Editorial Townsend","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td>ɨ&nbsp;ɨ̃</td><td>u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ</td><td>ə</td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p&nbsp;b&nbsp;bː</td><td>t&nbsp;tː&nbsp;d&nbsp;dː</td><td></td><td></td><td>k&nbsp;kː&nbsp;ɡ&nbsp;ɡː</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s&nbsp;z</td><td>ʃ&nbsp;ʒ</td><td></td><td>x</td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td>ŋ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","10°58'34""N 73°50'10""W"
"1602245160-360","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Akurio","https://linguistics.berkeley.edu/~saphon/en/inv/Akurio.html","Akurio","ako","Carib","None","Meira, Sérgio. 1998. A Reconstruction of Proto-Taranoan: Phonology and Morphology. MA thesis, Rice University.","Meira transcribes Akurio's single alveo-palatal segment as palatal stop /c/ (16) but describes the segment as “usually an [alveo-palatal] affricate” (17).","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td>ɨ&nbsp;ɨː</td><td>u&nbsp;uː</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;eː</td><td>ə&nbsp;əː</td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop/affricate</td><td>p</td><td>t</td><td>tʃ</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","3°00'47""N 55°38'35""W"
"1602245051-316","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Bora","https://linguistics.berkeley.edu/~saphon/en/inv/Bora.html","Bora","boa","Boran","Tone","Weber, David and Wesley Thiesen. 2001. A synopsis of Bora tone. Work Papers of the Summer Institute of Linguistics, North Dakota Session 45. 2.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td>ɨ&nbsp;ɨː</td><td>ɯ&nbsp;ɯː</td></tr>
<tr><td class=""header"">Mid</td><td>ɛ&nbsp;ɛː</td><td></td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Labio-<br>velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Aspirated stop/affricate</td><td>pʰ&nbsp;pʲʰ</td><td>tʰ&nbsp;tʲʰ&nbsp;tsʰ</td><td>tʃʰ</td><td></td><td>kʰ&nbsp;kʲʰ</td><td></td><td></td></tr>
<tr><td class=""header"">Plain stop/affricate</td><td>p&nbsp;pʲ</td><td>t&nbsp;tʲ&nbsp;ts</td><td>tʃ</td><td></td><td>k&nbsp;kʲ</td><td>kp</td><td>ʔ&nbsp;ʔʲ</td></tr>
<tr><td class=""header"">Fricative</td><td>β&nbsp;βʲ</td><td></td><td></td><td></td><td></td><td></td><td>h&nbsp;hʲ</td></tr>
<tr><td class=""header"">Nasal</td><td>m&nbsp;mʲ</td><td>n</td><td></td><td>ɲ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","2°15'00""S 71°45'00""W"
"1602244726-183","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Mapoyo","https://linguistics.berkeley.edu/~saphon/en/inv/Mapoyo.html","Mapoyo","mcg","Carib","None","Mattei Muller, Marie-Claude. 2003. Pémono: eslabón perdido entre mapoyo y yawarana. Amerindia 28. 33-54.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td>ə</td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","6°00'00""N 67°00'00""W"
"1602244515-96","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Shiwilu","https://linguistics.berkeley.edu/~saphon/en/inv/Shiwilu.html","Shiwilu","Jebero","5°16'52""S 76°16'59""W","null","null","Valenzuela, Pilar and Carlos Gussenhoven. to appear. Phonological sketch of Shiwilu. JIPA.","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Dental</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop/affricate</td><td>p</td><td></td><td>t</td><td>tʃ</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td></td><td>n</td><td></td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td>ð̞</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td></td><td>ɾ&nbsp;ʔɾ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td></td><td>l</td><td></td><td>ʎ</td><td></td><td></td></tr>
</tbody></table>","<div class=""key"">Family</div><div class=""value"">Cahuapanan</div>","jeb"
"1602244313-12","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Yuhup","https://linguistics.berkeley.edu/~saphon/en/inv/Yuhup.html","Yuhup","yab","Nadahup","Tone","Martins, Valtier. 2005. Reconstrucao fonologica do protomaku oriental. Utrecht: LOT.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td></td><td>ɯ&nbsp;ɯ̃&nbsp;u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid-high</td><td>e</td><td></td><td>ɤ&nbsp;o</td></tr>
<tr><td class=""header"">Mid-low</td><td>ɛ&nbsp;ɛ̃</td><td></td><td>ɔ&nbsp;ɔ̃</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Creaky stop</td><td>b̰</td><td>d̰</td><td></td><td>c̰&nbsp;ɟ̰</td><td>k̰</td><td></td></tr>
<tr><td class=""header"">Plain/voiced stop</td><td>p&nbsp;b</td><td>t&nbsp;d</td><td></td><td>c&nbsp;ɟ</td><td>k&nbsp;ɡ</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td>ʃ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j&nbsp;j̰</td><td>w&nbsp;w̰</td><td></td></tr>
</tbody></table>","0°15'00""N 69°30'00""W"
"1602244857-237","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Japreria","https://linguistics.berkeley.edu/~saphon/en/inv/Japreria.html","Japreria","jru","Carib","None","Oquendo, Luís. 2004. La vibrant uvular y la approximate labiodental en la lengua japreria como cultura fonológica. Opción 20(45): 60-74.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td></td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Labio-<br>dental</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Uvular</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop/affricate</td><td>p</td><td></td><td>t</td><td>tʃ</td><td></td><td>k</td><td></td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td></td><td>n</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td>ʋ</td><td></td><td></td><td>j</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Trill</td><td></td><td></td><td></td><td></td><td></td><td></td><td>ʀ</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","10°41'31""N 72°37'30""W"
"1602244743-190","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Macushi","https://linguistics.berkeley.edu/~saphon/en/inv/Macushi.html","Macushi","mbc","Carib","None","Abbott, Miriam. 1991. Macushi. In Desmond Derbyshire and Geoffrey Pullum (eds.), Handbook of Amazonian Languages Vol. 3, pp. 23-160. Berlin: Mouton de Gruyter.","Carson (1981) posits /ŋ/, which is absent in Abbot (1991).","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td>ɨ&nbsp;ɨː</td><td>u&nbsp;uː</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;eː</td><td></td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","4°00'00""N 60°00'00""W"
"1602244594-128","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Pémono","https://linguistics.berkeley.edu/~saphon/en/inv/Pemono.html","Pémono","pev","Carib","None","Mattei Muller, Marie-Claude. 2003. Pémono: eslabón perdido entre mapoyo y yawarana. Amerindia 28. 33-54.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td>ə</td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","3°05'13""N 66°17'35""W"
"1602245043-313","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Cabiyarí","https://linguistics.berkeley.edu/~saphon/en/inv/Cabiyari.html","Cabiyarí","cbb","Arawak","Tone","Ramirez, Henry. 2001. Línguas Arawak da Amazônia Setentrional: Comparação e Descrição. Manaus: Editora de Universidade do Amazonas. 384.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ&nbsp;iː</td><td></td><td>u&nbsp;ũ&nbsp;uː</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;eː</td><td></td><td></td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Retroflex</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Aspirated stop/affricate</td><td>pʰ</td><td>tʰ&nbsp;tsʰ</td><td></td><td></td><td></td><td>kʰ</td><td></td></tr>
<tr><td class=""header"">Plain/voiced stop/affricate</td><td>p</td><td>t&nbsp;d&nbsp;ts</td><td>dʒ</td><td></td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td>ɸ&nbsp;β</td><td>s</td><td></td><td>ʂ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>ʰm&nbsp;m</td><td>ʰn&nbsp;n</td><td></td><td></td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td></td><td></td><td>ɽʰ&nbsp;ɽ</td><td></td><td></td><td></td></tr>
</tbody></table>","0°07'48""S 70°41'35""W"
"1602244788-209","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Kokama-Kokamilla","https://linguistics.berkeley.edu/~saphon/en/inv/Kokama.html","Kokama-Kokamilla","Cocama-Cocamilla","5°03'22""S 74°08'28""W","null","null","Vallejos, Rosa. 2010. A Grammar of Kokama-Kokamilla. PhD dissertation, University of Oregon.","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td></td><td>k</td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts</td><td>tʃ</td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td></td><td></td><td>x</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","<div class=""key"">Family</div><div class=""value"">Tupí</div>","cod"
